#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:Horse crab sunder 36" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Horse crab sunder 36" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Horse crab sunder 36" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Horse crab sunder 36" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Horse crab sunder 36" name="distribution" x="@birthRate.t:Horse crab sunder 36">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Horse crab sunder 36" name="distribution">
#            <parameter id="gammaShape.s:Horse crab sunder 36" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Horse crab sunder 36" id="treeLikelihood.Horse crab sunder 36" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Horse crab sunder 36">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Horse crab sunder 36" shape="@gammaShape.s:Horse crab sunder 36" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:Horse crab sunder 36" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Horse crab sunder 36" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:Horse crab sunder 36" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Horse crab sunder 36" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Horse crab sunder 36" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	gammaShape	mutationRate
2318000	-1898.1654420762877	-2019.807606858431	121.64216478214325	-2019.807606858431	0.11725834383800031	0.3971637677164524	121.64216478214325	95.43827352218754	0.2530155476723161	1.0
2319000	-1904.8898968607868	-2030.6504441239892	125.76054726320247	-2030.6504441239892	0.09819636640822751	0.35196575585319606	125.76054726320247	111.13060347527487	0.2530155476723161	1.0
2320000	-1912.8968491276626	-2032.3715334909243	119.47468436326177	-2032.3715334909243	0.11129863560315567	0.39980947682698376	119.47468436326177	60.89954482212378	0.2530155476723161	1.0
2321000	-1897.6952031906214	-2016.8169935626377	119.12179037201625	-2016.8169935626377	0.12568025737365265	0.4233344556796121	119.12179037201625	70.78318398834331	0.2530155476723161	1.0
2322000	-1907.3235205978433	-2028.1782486186519	120.85472802080864	-2028.1782486186519	0.11271135117229807	0.4074433682778333	120.85472802080864	87.6704474794034	0.2530155476723161	1.0
2323000	-1913.449875591289	-2033.5781401768993	120.12826458561031	-2033.5781401768993	0.10787722787943359	0.38611688291959617	120.12826458561031	130.34327936393356	0.2530155476723161	1.0
2324000	-1905.403804541598	-2028.121489320609	122.71768477901102	-2028.121489320609	0.11137917252706402	0.38458885045995095	122.71768477901102	100.1260208321095	0.2530155476723161	1.0
2325000	-1907.4791048855454	-2028.5248227764641	121.04571789091868	-2028.5248227764641	0.11583286561955795	0.40524917895923607	121.04571789091868	84.86889771348017	0.2530155476723161	1.0
2326000	-1902.219466186815	-2022.220069551399	120.0006033645842	-2022.220069551399	0.118308376628888	0.41075184954027083	120.0006033645842	101.6532365564795	0.2530155476723161	1.0
2327000	-1912.479744782198	-2033.2930474394402	120.81330265724225	-2033.2930474394402	0.11938820317109765	0.40656468156101533	120.81330265724225	93.54794098185852	0.38327566872133356	1.0
2328000	-1906.1727000068133	-2032.074714730407	125.90201472359377	-2032.074714730407	0.09852756386905932	0.3519697591117462	125.90201472359377	92.76736765298772	0.38327566872133356	1.0
2329000	-1901.3318132534446	-2026.1044104363311	124.77259718288653	-2026.1044104363311	0.10457666537734744	0.36134217169527344	124.77259718288653	109.92047289106443	0.38327566872133356	1.0
2330000	-1905.355562936266	-2029.722604735124	124.36704179885788	-2029.722604735124	0.1133538420269201	0.3679605392416661	124.36704179885788	89.55037541776151	0.38327566872133356	1.0
2331000	-1906.2077986489264	-2028.2609199169497	122.05312126802326	-2028.2609199169497	0.11324295167616896	0.3915107905364876	122.05312126802326	99.42611604709157	0.38327566872133356	1.0
2332000	-1907.4160074071506	-2026.9531081455964	119.53710073844583	-2026.9531081455964	0.10413504296930903	0.40264166974571686	119.53710073844583	62.31902844680671	0.38327566872133356	1.0
2333000	-1901.3582689368043	-2027.0228562989994	125.66458736219504	-2027.0228562989994	0.09861174463972228	0.35095360406198656	125.66458736219504	85.04694977300962	0.38327566872133356	1.0
2334000	-1908.9194454412227	-2031.673278728094	122.75383328687126	-2031.673278728094	0.09716974006803303	0.3646380018603251	122.75383328687126	67.12933663487625	0.38327566872133356	1.0
2335000	-1903.2146130768729	-2026.5916485799985	123.37703550312551	-2026.5916485799985	0.10162316086809037	0.3721270088385602	123.37703550312551	113.49448287095773	0.38327566872133356	1.0
2336000	-1915.8233361292557	-2033.1892428005888	117.36590667133304	-2033.1892428005888	0.12380182836511913	0.45020003280325527	117.36590667133304	76.6504672546735	0.4926301473807318	1.0
2337000	-1912.2858809686948	-2037.9831185897947	125.69723762109996	-2037.9831185897947	0.09361174947575943	0.3377448295246897	125.69723762109996	139.72538112115006	0.4926301473807318	1.0
2338000	-1899.4124119390062	-2018.661076962672	119.24866502366578	-2018.661076962672	0.11618973531934526	0.4245723954100633	119.24866502366578	74.52967010894689	0.4926301473807318	1.0
2339000	-1902.0373345779872	-2026.441705631093	124.40437105310586	-2026.441705631093	0.10502418960497037	0.3631548498608051	124.40437105310586	81.2075333576824	0.2119044401791412	1.0
2340000	-1909.4143146601357	-2032.5795977440614	123.16528308392576	-2032.5795977440614	0.10717626528461993	0.3812977815672435	123.16528308392576	94.76814498611114	0.2119044401791412	1.0
2341000	-1926.3125954906425	-2044.7461396044578	118.43354411381523	-2044.7461396044578	0.1102049470816946	0.4327959165708482	118.43354411381523	92.223986667047	0.2119044401791412	1.0
2342000	-1898.4441620346488	-2022.8278414893075	124.38367945465863	-2022.8278414893075	0.09928003347771651	0.3670190044676637	124.38367945465863	104.00083822376997	0.2119044401791412	1.0
2343000	-1903.4423608825878	-2028.483577023832	125.04121614124404	-2028.483577023832	0.10124769026607772	0.3574007852877117	125.04121614124404	113.64006300595429	0.2119044401791412	1.0
2344000	-1897.4340065000324	-2020.5368609461086	123.10285444607625	-2020.5368609461086	0.09762441869546114	0.3677420685970776	123.10285444607625	124.08160903816791	0.2119044401791412	1.0
2345000	-1906.8071268942226	-2028.5759341372416	121.76880724301898	-2028.5759341372416	0.11290868069010485	0.39691571084900745	121.76880724301898	90.24733526580117	0.2119044401791412	1.0
2346000	-1910.163046142411	-2036.6613471334474	126.4983009910363	-2036.6613471334474	0.08799818948585925	0.34683646139205754	126.4983009910363	100.40252774473163	0.2119044401791412	1.0
2347000	-1920.417935736578	-2040.0264155326865	119.60847979610848	-2040.0264155326865	0.10194638812133701	0.4169184832730942	119.60847979610848	98.12284474726407	0.2119044401791412	1.0
2348000	-1901.4344111258506	-2023.688356059172	122.25394493332146	-2023.688356059172	0.11085384336325509	0.391553117456358	122.25394493332146	88.94496113766972	0.4163420273147193	1.0
2349000	-1907.5479922343252	-2028.0915288634228	120.54353662909759	-2028.0915288634228	0.11552179980488514	0.4111608383803785	120.54353662909759	85.63406389451075	0.4163420273147193	1.0
2350000	-1901.6635684484145	-2021.8858610338318	120.22229258541732	-2021.8858610338318	0.12041026285565652	0.41278065073044923	120.22229258541732	93.79122701479164	0.4376208442308208	1.0
2351000	-1909.6796133006565	-2031.3605260783302	121.68091277767365	-2031.3605260783302	0.10894072070802496	0.3974921122743991	121.68091277767365	83.58727175769062	0.4376208442308208	1.0
2352000	-1906.384037737072	-2027.8854198511315	121.50138211405934	-2027.8854198511315	0.10027959270976859	0.3835925164051864	121.50138211405934	67.27473857804034	0.4376208442308208	1.0
2353000	-1909.0255463295534	-2033.0568278586181	124.03128152906473	-2033.0568278586181	0.10136830153217224	0.3717908374208757	124.03128152906473	89.94877236482023	0.4376208442308208	1.0
2354000	-1898.1658015196065	-2019.3008304261284	121.13502890652194	-2019.3008304261284	0.12063557190429836	0.4033938063726957	121.13502890652194	81.14860283055057	0.19569465736211467	1.0
2355000	-1901.9963966705827	-2024.593272987627	122.59687631704423	-2024.593272987627	0.10334464258316943	0.3835922761456446	122.59687631704423	105.28684599357545	0.2451696259520163	1.0
2356000	-1907.6283827724783	-2027.4127752748525	119.78439250237416	-2027.4127752748525	0.11689788417242382	0.4077732464522324	119.78439250237416	66.49363421498118	0.2451696259520163	1.0
2357000	-1904.62067838675	-2029.4658143343509	124.84513594760091	-2029.4658143343509	0.09656691449236794	0.36309113438868845	124.84513594760091	91.3038983905001	0.2451696259520163	1.0
2358000	-1907.1104078899562	-2024.2736063200346	117.16319843007844	-2024.2736063200346	0.12626269829080203	0.4528586209480144	117.16319843007844	77.08534351179458	0.2451696259520163	1.0
2359000	-1906.563033140476	-2023.4142086645459	116.85117552407006	-2023.4142086645459	0.13523790873113145	0.45531597219626646	116.85117552407006	83.48817738465203	0.2451696259520163	1.0
2360000	-1903.2782215221628	-2029.2892220649787	126.01100054281602	-2029.2892220649787	0.09892477027369793	0.35167803074481285	126.01100054281602	98.32541429608857	0.2451696259520163	1.0
2361000	-1906.6088875952091	-2028.6506713517767	122.04178375656767	-2028.6506713517767	0.1054279581225709	0.3922209988424588	122.04178375656767	81.15108823385557	0.3493728438128727	1.0
2362000	-1914.7651570000337	-2035.8305480329932	121.06539103295954	-2035.8305480329932	0.10044323690912221	0.4050551677283026	121.06539103295954	85.39766617435228	0.3674136602648673	1.0
2363000	-1901.1397228073047	-2019.2583223263518	118.11859951904721	-2019.2583223263518	0.1255406388777247	0.42508780489469006	118.11859951904721	106.44420836667501	0.20162549542426803	1.0
2364000	-1906.8609009109207	-2028.8350841014053	121.97418319048465	-2028.8350841014053	0.10377664670952821	0.3929291157029917	121.97418319048465	97.79170936894322	0.20162549542426803	1.0
2365000	-1900.6984992891055	-2023.2042320860237	122.50573279691812	-2023.2042320860237	0.10701973008959033	0.37659511898617865	122.50573279691812	118.37295229799939	0.20162549542426803	1.0
2366000	-1904.779304697881	-2025.5873121342127	120.80800743633169	-2025.5873121342127	0.11183471802905864	0.39554115236031884	120.80800743633169	112.46415854007991	0.25240625015605217	1.0
2367000	-1906.6406193904872	-2028.149516812463	121.50889742197577	-2028.149516812463	0.1179332391277765	0.3998211892966377	121.50889742197577	85.07693401475706	0.25240625015605217	1.0
2368000	-1903.8346534513319	-2026.9954962194531	123.16084276812117	-2026.9954962194531	0.10942646210798664	0.37764702013020185	123.16084276812117	106.59813027715417	0.25240625015605217	1.0
2369000	-1923.5562187662954	-2045.911091782826	122.35487301653063	-2045.911091782826	0.0983179823816797	0.3901602609899673	122.35487301653063	93.08612886088505	0.25240625015605217	1.0
2370000	-1916.5667583654642	-2042.9573029401079	126.39054457464357	-2042.9573029401079	0.08823722294261288	0.3428885044806133	126.39054457464357	85.64273386946783	0.25240625015605217	1.0
2371000	-1909.5752622886816	-2027.9726381124333	118.39737582375176	-2027.9726381124333	0.11911015048911036	0.4261010069278042	118.39737582375176	64.91471189633234	0.25240625015605217	1.0
2372000	-1906.1920490106854	-2032.2470357876466	126.05498677696113	-2032.2470357876466	0.08981343421295868	0.3462305848271778	126.05498677696113	84.87533502413662	0.25240625015605217	1.0
2373000	-1905.65064212332	-2026.5921312975413	120.94148917422125	-2026.5921312975413	0.11067549479993993	0.4060486737951524	120.94148917422125	90.41375324683774	0.25240625015605217	1.0
2374000	-1899.139172123048	-2029.1774388177253	130.03826669467722	-2029.1774388177253	0.08777559658462648	0.3121169084171769	130.03826669467722	122.92013612111373	0.25240625015605217	1.0
2375000	-1915.2665075312746	-2036.0337878582154	120.7672803269409	-2036.0337878582154	0.10047634913242078	0.4038224063426282	120.7672803269409	74.11426978217776	0.25240625015605217	1.0
2376000	-1916.2245621013114	-2033.7673657116648	117.54280361035332	-2033.7673657116648	0.11864768262011482	0.4479607976939543	117.54280361035332	77.51039784821344	0.25366571209245586	1.0
2377000	-1907.9735369485813	-2028.1558403282468	120.1823033796654	-2028.1558403282468	0.12025173394896616	0.4103677965302934	120.1823033796654	99.35636865291782	0.25366571209245586	1.0
2378000	-1905.8274886058216	-2028.2859296039494	122.45844099812783	-2028.2859296039494	0.11169392404087454	0.38901332448578674	122.45844099812783	86.70070172848352	0.25366571209245586	1.0
2379000	-1917.6973220561633	-2047.3010584112767	129.60373635511334	-2047.3010584112767	0.07681259995094789	0.3150833754784156	129.60373635511334	98.19289610465576	0.25366571209245586	1.0
2380000	-1903.7526070482375	-2021.3997891337617	117.64718208552416	-2021.3997891337617	0.12803676450115092	0.4334588384193458	117.64718208552416	62.55963214957363	0.25366571209245586	1.0
2381000	-1909.662208300802	-2028.6121570368098	118.94994873600776	-2028.6121570368098	0.11234983179668773	0.4213476856463402	118.94994873600776	67.15935045723297	0.25366571209245586	1.0
2382000	-1906.5547684407168	-2025.6363964624898	119.08162802177306	-2025.6363964624898	0.12155366989964528	0.42849934634977616	119.08162802177306	84.24248855124706	0.25366571209245586	1.0
2383000	-1906.0589268949252	-2024.2366582020584	118.17773130713329	-2024.2366582020584	0.13158873672649432	0.43966040512132576	118.17773130713329	82.38260923571501	0.25366571209245586	1.0
2384000	-1904.9320192902394	-2024.2363177608024	119.30429847056305	-2024.2363177608024	0.1193158951458501	0.42507751823273066	119.30429847056305	87.83949481073492	0.25366571209245586	1.0
2385000	-1901.9686775042353	-2023.9508329183245	121.98215541408914	-2023.9508329183245	0.0995046008876778	0.38547793943328884	121.98215541408914	72.53887088918864	0.25366571209245586	1.0
2386000	-1910.5820140102915	-2035.2719733744539	124.68995936416232	-2035.2719733744539	0.09885662567326904	0.36513889366918595	124.68995936416232	93.7044219564405	0.25366571209245586	1.0
2387000	-1901.099092611968	-2022.856871466635	121.75777885466708	-2022.856871466635	0.10581520646438988	0.38870938277328726	121.75777885466708	110.01420085003188	0.25366571209245586	1.0
2388000	-1898.8833700994658	-2019.1548779979569	120.27150789849115	-2019.1548779979569	0.12064916533575828	0.41393805554659563	120.27150789849115	80.7232864221362	0.25366571209245586	1.0
2389000	-1895.0879935485968	-2016.3293254722782	121.24133192368141	-2016.3293254722782	0.11667511868600952	0.40117323436873353	121.24133192368141	79.08027421857155	0.25366571209245586	1.0
2390000	-1902.9929818679234	-2024.984710527527	121.99172865960371	-2024.984710527527	0.10224301358620798	0.38921812269078376	121.99172865960371	105.51118170783222	0.25366571209245586	1.0
2391000	-1900.9145930153732	-2023.2686829488482	122.35408993347512	-2023.2686829488482	0.10884198244236962	0.3902809845053576	122.35408993347512	87.15006307173181	0.25366571209245586	1.0
2392000	-1907.047881377991	-2022.5236955371272	115.47581415913628	-2022.5236955371272	0.12708106560779736	0.4363163732163775	115.47581415913628	118.09165737877238	0.25366571209245586	1.0
2393000	-1901.0589453915131	-2025.5380596140785	124.47911422256536	-2025.5380596140785	0.10350435210140904	0.3666273893565363	124.47911422256536	89.25623141918223	0.4600052387318228	1.0
2394000	-1921.422701215106	-2045.8235886020836	124.40088738697763	-2045.8235886020836	0.10402774943846005	0.3643741845777752	124.40088738697763	110.73574254337088	0.20801941615436387	1.0
2395000	-1909.52997943834	-2030.01346885333	120.48348941499017	-2030.01346885333	0.11893177859325253	0.41186490348050747	120.48348941499017	84.4100676565919	0.20801941615436387	1.0
2396000	-1912.006265536029	-2029.4267328831654	117.42046734713621	-2029.4267328831654	0.12354112484402172	0.4491692561707428	117.42046734713621	74.78413044035342	0.30329101528464997	1.0
2397000	-1912.4012819780162	-2032.051501648417	119.65021967040077	-2032.051501648417	0.11785452909321636	0.42052969324451256	119.65021967040077	76.93615673070259	0.30329101528464997	1.0
2398000	-1904.9067273099827	-2031.9189244927356	127.01219718275303	-2031.9189244927356	0.09149624216223742	0.3389197180748449	127.01219718275303	117.25643558922341	0.30329101528464997	1.0
2399000	-1900.3481422941213	-2026.5926913865783	126.24454909245708	-2026.5926913865783	0.09208974089209115	0.3462610695754633	126.24454909245708	88.17099963243045	0.30329101528464997	1.0
2400000	-1901.2480281146663	-2022.0292912303105	120.78126311564412	-2022.0292912303105	0.11722538958500625	0.40730156287477437	120.78126311564412	79.81937080954104	0.2202314780824921	1.0
2401000	-1906.8076785451	-2029.8754980510178	123.06781950591757	-2029.8754980510178	0.09816965372328959	0.37385026073883054	123.06781950591757	74.94091512465077	0.38584600788079754	1.0
2402000	-1921.7586005156502	-2039.6986825518381	117.94008203618793	-2039.6986825518381	0.10738372304926447	0.43942098075809344	117.94008203618793	90.10575483245549	0.38584600788079754	1.0
2403000	-1914.0090406541315	-2030.881972400727	116.87293174659543	-2030.881972400727	0.12159773125503928	0.444153136766557	116.87293174659543	61.67762128799046	0.38584600788079754	1.0
2404000	-1905.780536636708	-2024.0976012195556	118.3170645828477	-2024.0976012195556	0.11970469745851689	0.4144096097828908	118.3170645828477	115.88516896521259	0.4682534308970785	1.0
2405000	-1913.8752963985385	-2036.9497831706806	123.074486772142	-2036.9497831706806	0.1039015105082519	0.3810273572579054	123.074486772142	100.1195404485557	0.4682534308970785	1.0
2406000	-1911.2712748589586	-2033.133570545565	121.86229568660625	-2033.133570545565	0.10848403157260744	0.38475804736035935	121.86229568660625	114.53824857734394	0.4682534308970785	1.0
2407000	-1903.111703170764	-2021.4136377356954	118.3019345649314	-2021.4136377356954	0.12547310526690386	0.4349067439307505	118.3019345649314	70.770896225842	0.4682534308970785	1.0
2408000	-1913.5280873935315	-2035.7869265258093	122.2588391322778	-2035.7869265258093	0.10503462717567612	0.3907283986381531	122.2588391322778	84.0556839493643	0.4682534308970785	1.0
2409000	-1904.5191974894724	-2026.4143091575975	121.89511166812505	-2026.4143091575975	0.11043144457822995	0.3943110210112719	121.89511166812505	81.80147984349097	0.4682534308970785	1.0
2410000	-1904.852720871955	-2031.1593896402662	126.30666876831138	-2031.1593896402662	0.09167300093278216	0.3487446133269305	126.30666876831138	100.18692308647711	0.4682534308970785	1.0
2411000	-1910.0601675262374	-2025.7868301075055	115.72666258126803	-2025.7868301075055	0.13024207006706545	0.4715878612396549	115.72666258126803	71.84543339508443	0.23639298366434192	1.0
2412000	-1904.5756572424905	-2028.7952289920552	124.21957174956471	-2028.7952289920552	0.09816687278904367	0.3682998338347103	124.21957174956471	104.92993745984155	0.23639298366434192	1.0
2413000	-1901.7856607616243	-2025.3377774105131	123.5521166488889	-2025.3377774105131	0.10624016458527448	0.37710595287328036	123.5521166488889	89.86048003864519	0.23639298366434192	1.0
2414000	-1905.059079325878	-2026.3657425691888	121.30666324331085	-2026.3657425691888	0.12189486201466672	0.3983439011474192	121.30666324331085	100.80222918686185	0.43823327771131615	1.0
2415000	-1905.0039598191368	-2029.8935265692253	124.88956675008843	-2029.8935265692253	0.09830878291414108	0.36300126084445905	124.88956675008843	93.63882333102097	0.43823327771131615	1.0
2416000	-1912.6293767246048	-2032.5471018201592	119.91772509555447	-2032.5471018201592	0.11506743798845227	0.41826817863167015	119.91772509555447	80.45862079744423	0.2917682681943357	1.0
2417000	-1895.9060715269022	-2019.677863095045	123.77179156814283	-2019.677863095045	0.10474432148552984	0.3676458371928948	123.77179156814283	77.55508128191995	0.2130176624189494	1.0
2418000	-1911.9281721208908	-2031.3850961807423	119.45692405985135	-2031.3850961807423	0.1106948945060557	0.41439838115471395	119.45692405985135	103.99133891513301	0.2130176624189494	1.0
2419000	-1914.4468079718247	-2033.5517604571562	119.10495248533157	-2033.5517604571562	0.11202361887989613	0.4271319658730064	119.10495248533157	88.46699774619216	0.2130176624189494	1.0
2420000	-1900.1899165722537	-2025.6269918366409	125.43707526438729	-2025.6269918366409	0.1079096987793265	0.3520851316472287	125.43707526438729	83.01034731996623	0.2130176624189494	1.0
2421000	-1910.6180484277652	-2028.0358536578854	117.4178052301202	-2028.0358536578854	0.11999052610406234	0.44714637365167204	117.4178052301202	86.71127155864322	0.2304668187191144	1.0
2422000	-1900.384824849102	-2020.3610615959603	119.97623674685828	-2020.3610615959603	0.11953106323419559	0.41674360593703486	119.97623674685828	90.35558513193232	0.2304668187191144	1.0
2423000	-1894.5695625564222	-2017.3308601536694	122.76129759724724	-2017.3308601536694	0.1064624067488559	0.3841989875929119	122.76129759724724	99.99298420469276	0.2304668187191144	1.0
2424000	-1899.3148118868653	-2023.5215301277487	124.20671824088343	-2023.5215301277487	0.09384177302049007	0.36257714663659524	124.20671824088343	78.03401490810079	0.2304668187191144	1.0
2425000	-1917.1817951221387	-2038.2023563799937	121.02056125785504	-2038.2023563799937	0.11213296749755536	0.4014166299275497	121.02056125785504	75.22813975432562	0.2304668187191144	1.0
2426000	-1913.7653941015062	-2034.8198483013905	121.05445419988433	-2034.8198483013905	0.10542764165703748	0.40157052221724876	121.05445419988433	75.96861992279494	0.2304668187191144	1.0
2427000	-1901.2046626691713	-2024.7149276130358	123.5102649438646	-2024.7149276130358	0.10279223864475377	0.37616519008982585	123.5102649438646	101.84540022142018	0.2304668187191144	1.0
2428000	-1911.4961786879228	-2035.2900448764494	123.79386618852666	-2035.2900448764494	0.09787011725782681	0.3723213213389573	123.79386618852666	105.02580972378577	0.4101325890227756	1.0
2429000	-1906.974891709819	-2028.345259499273	121.37036778945387	-2028.345259499273	0.10458819077259478	0.4015543793009646	121.37036778945387	86.42808079688783	0.4101325890227756	1.0
2430000	-1910.6727185665682	-2032.7409297524805	122.06821118591243	-2032.7409297524805	0.10471934660292055	0.3776282937880057	122.06821118591243	122.0206411044888	0.4101325890227756	1.0
2431000	-1899.4188701861758	-2024.3339410438884	124.91507085771268	-2024.3339410438884	0.10816304159215975	0.3573984601036361	124.91507085771268	81.80796791336424	0.21706497448551224	1.0
2432000	-1901.0896395647248	-2028.353646336157	127.26400677143207	-2028.353646336157	0.0961065106574247	0.3359515769831815	127.26400677143207	119.63538588733121	0.21706497448551224	1.0
2433000	-1900.5065000353502	-2021.0498697698863	120.54336973453601	-2021.0498697698863	0.11722349303848352	0.41080157463129724	120.54336973453601	88.8585672018692	0.21706497448551224	1.0
2434000	-1902.505916291664	-2019.2048397682815	116.69892347661747	-2019.2048397682815	0.13690137556737123	0.45157436661108014	116.69892347661747	92.26275826151254	0.21706497448551224	1.0
2435000	-1911.4942961745319	-2029.9848289022696	118.4905327277377	-2029.9848289022696	0.12274263394521563	0.429400349802376	118.4905327277377	96.5947731164383	0.21706497448551224	1.0
2436000	-1915.671372835517	-2038.395945021497	122.72457218597981	-2038.395945021497	0.09994751702440313	0.3831900495693218	122.72457218597981	103.5058649064392	0.21706497448551224	1.0
2437000	-1898.012193119441	-2020.894831869024	122.88263874958307	-2020.894831869024	0.10556405932597647	0.3791168154399527	122.88263874958307	77.56173120433544	0.19764933737351736	1.0
2438000	-1910.2172423037273	-2036.0983750082896	125.8811327045623	-2036.0983750082896	0.10031438808520278	0.35227206049495796	125.8811327045623	105.92704392538957	0.19764933737351736	1.0
2439000	-1909.833463311521	-2034.7500958660387	124.91663255451778	-2034.7500958660387	0.09787166070384723	0.3534288081715561	124.91663255451778	123.5478019884542	0.19764933737351736	1.0
2440000	-1907.6164194066712	-2027.2193221910657	119.6029027843944	-2027.2193221910657	0.11991206550770524	0.4156530962763811	119.6029027843944	100.19311982918252	0.47899904417322575	1.0
2441000	-1897.0302113283121	-2021.0630909248002	124.0328795964881	-2021.0630909248002	0.10664973316176937	0.36998321233092707	124.0328795964881	105.20273485173777	0.47899904417322575	1.0
2442000	-1910.7192009704481	-2034.6119277395771	123.89272676912911	-2034.6119277395771	0.0984385178603752	0.35739733651319683	123.89272676912911	130.10563755811674	0.47899904417322575	1.0
2443000	-1913.4169907572002	-2031.1904312215659	117.77344046436565	-2031.1904312215659	0.11901498678236304	0.44284142258597753	117.77344046436565	71.44008313567014	0.47899904417322575	1.0
2444000	-1909.5043335160588	-2029.5831791411752	120.07884562511636	-2029.5831791411752	0.10983751479447347	0.3906942990543889	120.07884562511636	125.67607555395244	0.23979573294592096	1.0
2445000	-1913.3407630144984	-2030.7549300153275	117.41416700082908	-2030.7549300153275	0.12083722312266167	0.4496239606679809	117.41416700082908	77.7191111548358	0.23979573294592096	1.0
2446000	-1903.5332271185482	-2024.0100036657338	120.47677654718572	-2024.0100036657338	0.11683713596024903	0.39273408889313066	120.47677654718572	64.33295722223144	0.23979573294592096	1.0
2447000	-1910.6377116432109	-2029.4205130315752	118.78280138836426	-2029.4205130315752	0.12303805950545878	0.42262237725970025	118.78280138836426	101.79485104631867	0.23979573294592096	1.0
2448000	-1917.0311285264627	-2034.476428108123	117.44529958166034	-2034.476428108123	0.1275910803033549	0.43709373295068515	117.44529958166034	62.76974578497161	0.23979573294592096	1.0
2449000	-1919.6720679177927	-2042.763210918364	123.09114300057132	-2042.763210918364	0.09940034894882631	0.38227174207328896	123.09114300057132	92.7341166130196	0.23979573294592096	1.0
2450000	-1922.3120743957313	-2036.1364690199173	113.82439462418601	-2036.1364690199173	0.1298227478401088	0.4732743058086324	113.82439462418601	100.23552660979583	0.23979573294592096	1.0
2451000	-1901.898156839323	-2021.04570605111	119.14754921178711	-2021.04570605111	0.1204031718478156	0.4276992938533178	119.14754921178711	84.36045310581491	0.23979573294592096	1.0
2452000	-1904.5511804915072	-2026.257489990084	121.7063094985767	-2026.257489990084	0.104290465724022	0.3977307529216736	121.7063094985767	88.27600482485985	0.23979573294592096	1.0
2453000	-1911.5784592296961	-2032.6076673471837	121.02920811748758	-2032.6076673471837	0.1140529111031496	0.4019173096096214	121.02920811748758	99.208659505434	0.23979573294592096	1.0
2454000	-1902.1789212376157	-2020.9502034149905	118.77128217737489	-2020.9502034149905	0.12073734020266608	0.43246811824276254	118.77128217737489	82.24041218054134	0.23979573294592096	1.0
2455000	-1906.2130558980746	-2024.8097272578404	118.59667135976579	-2024.8097272578404	0.12374843877525549	0.4286185697060164	118.59667135976579	96.12652841010458	0.23979573294592096	1.0
2456000	-1896.1603001537922	-2016.642614731235	120.4823145774429	-2016.642614731235	0.11929989622175706	0.41086164412561144	120.4823145774429	79.31012250944838	0.23979573294592096	1.0
2457000	-1911.247616469347	-2032.4472601003233	121.19964363097638	-2032.4472601003233	0.10478513994526965	0.37053849147062545	121.19964363097638	139.01763040170064	0.23979573294592096	1.0
2458000	-1911.7908216872627	-2037.012278043243	125.22145635598028	-2037.012278043243	0.09154230328066937	0.3591876103083485	125.22145635598028	92.19752566652093	0.3485254115662267	1.0
2459000	-1901.7812456962697	-2023.28708876947	121.50584307320025	-2023.28708876947	0.10800778161874203	0.3935724772813521	121.50584307320025	105.9343034622914	0.3485254115662267	1.0
2460000	-1892.996749477261	-2016.827877505067	123.8311280278061	-2016.827877505067	0.10729725431115811	0.3725725647006417	123.8311280278061	85.18067409758629	0.20227759872087006	1.0
2461000	-1908.3319363132998	-2024.7108318477083	116.37889553440841	-2024.7108318477083	0.11993720499137896	0.43738190505892705	116.37889553440841	110.21677699788886	0.31831566761549407	1.0
